COMPUTERS & DISPLAYS,HP HP V24i G5 FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP V24ie G5 FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP V24v G5 FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP V27e FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP V27i FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP V27i G5 FHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP Z1 Entry TWR G6 (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP Z1 G8 Tower Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z1 Tower G9 Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 G8 Tower Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 Mini G5 Workstation (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 Mini G9 Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 SFF G5 Workstation ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 SFF G8 Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 SFF G9 Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 Tower G5 Workstation ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z2 Tower G9 Workstation Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Z24f G3 FHD Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z24n G3 WUXGA Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z24q G3 QHD Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z24u G3 WUXGA USB-C Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z25xs G3,EPEAT
COMPUTERS & DISPLAYS,HP HP Z27k G3 4K Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP Z27q G3 QHD Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z27u G3 QHD Monitor,EPEAT
COMPUTERS & DISPLAYS,HP HP Z27xs G3 4K DreamColor Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z32 4K UHD Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z34c G3 Curved USB-C Display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z4 G4 Workstation (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP Z40c G3 Curved USB-C display,EPEAT
COMPUTERS & DISPLAYS,HP HP Z6 G4 Workstation (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP Z8 G4 Workstation (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Firefly 14 G8,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Firefly 14 inch G9 Mobile Workstation PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Firefly 15 G8 Notebook PC,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Firefly 16 inch G9 Mobile Workstation PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Fury 15.6 Inch G8 ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Fury 16 G9 Mobile Workstation PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Power 15.6 inch G9 Mobile Workstation PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBOOK Power G7 Mobile Workstation ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Power G8 Mobile workstation ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Studio 15.6 Inch G8 ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZBook Studio 16 inch G9 Mobile Workstation PC,EPEAT
COMPUTERS & DISPLAYS,HP HP ZCentral 4R Workstation ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro 14 G4 Notebook PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro 14 inch G5 Notebook PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro A 14 G3 Notebook PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro A 14 G4 Notebook PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro A 14 inch G5 Notebook PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 66 Pro A G4 All-in-One PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Zhan 66 Pro G3 22 All-in-One PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Zhan 66 Pro G3 24 All-in-One PC (ENERGY STAR),EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 99 Mobile Workstation G3,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 99 Mobile Workstation G4 ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 99 Pro 23.8 inch G9 All-in-One Desktop PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP ZHAN 99 Pro G4 Microtower PC ENERGY STAR,EPEAT
COMPUTERS & DISPLAYS,HP HP Zhan D9 Display,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R227DPN,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R247DPM,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R247DPN,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R247DPX,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R278DPM,EPEAT
COMPUTERS & DISPLAYS,Hyundai IT America Tech Corp. HYUNDAI R329DPT,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP4320/VS18454,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP6552-1A/IFP6552-1B/VS18373,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP7550-2/VS17435,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP7552-1A/IFP7552-1B/VS18374,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP8650-2/VS16988,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP8652-1A/IFP8652-1B/VS18375,EPEAT
COMPUTERS & DISPLAYS,ViewSonic IFP9850-3/VS17853,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite B2791HSU-B1,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite XU2792HSU-B1,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite XUB2292HS-B1,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite XUB2492HSU-B1,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite XUB2492HSU-W1,EPEAT
COMPUTERS & DISPLAYS,iiyama corporation iiyama ProLite XUB2792HSU-B1,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 13 5320,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 14 5420,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 14 5425,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 14 7420 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 14 7425 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 14 Plus 7420,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 15 3520,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 15 3521,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 15 3525,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 16 5620,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 16 5625,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 16 7620 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 16 Plus 7620,EPEAT
COMPUTERS & DISPLAYS,DELL Inspiron 3910,EPEAT
COMPUTERS & DISPLAYS,INFORLANDIA S. A. INSYS Pro.B,EPEAT
COMPUTERS & DISPLAYS,GETAC K120,EPEAT
COMPUTERS & DISPLAYS,CIARA TECH Kronos 540,EPEAT
COMPUTERS & DISPLAYS,CIARA TECH Kronos 545,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3120,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3120  2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3120 2-in-1 with USB type-C,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3120 with USB type-C,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3180,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3189,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3301 with USB type-C adapter and i5 Processor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3310 ,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3310 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3320,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3320 with typec adaptor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3330,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3330 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3330 2-in-1 with type-C adaptor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3330 with type-C adaptor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3380,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3390 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3420,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3420 with type-c adaptor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3490,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3520,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3520 with type-c adaptor,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 3590,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5280,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5300 2-in-1 Chrome,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5320,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5320 2in1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5330,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5330 2in1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5420,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5421,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5430,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5430 Rugged,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5431,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5520,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5521,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5530,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 5531,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7212 Rugged Extreme Tablet,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7220 Rugged Extreme Tablet,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7320,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7320 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7320 Detachable,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7330,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7330 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7330 Rugged Exgtreme,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7380,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7420,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7420 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7430,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7430 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7520,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 7530,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9330,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9420,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9420 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9430,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9430 2-in-1,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9520,EPEAT
COMPUTERS & DISPLAYS,DELL Latitude 9520 2-in-1,EPEAT
COMPUTERS & DISPLAYS,Lenovo Legion T5 26AMR5,EPEAT
COMPUTERS & DISPLAYS,Lenovo Legion T5 26IOB6,EPEAT
COMPUTERS & DISPLAYS,Lenovo Legion T7 34IMZ5,EPEAT
COMPUTERS & DISPLAYS,"Lenovo Legion Tower 5i (26L, 7)",EPEAT
COMPUTERS & DISPLAYS,"Lenovo Legion Tower 7i (34L, 7)",EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 100e Chromebook 2nd Gen,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 100e Chromebook 2nd Gen MTK 2,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 100e Chromebook Gen 3,EPEAT
COMPUTERS & DISPLAYS,"Lenovo Lenovo 100e Chromebook Gen 3 12""",EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 100w Gen 3,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 10w,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 13w Yoga,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 14e Chromebook Gen 2,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 14w Gen 2,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 300e Chromebook Gen 3,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 300w Gen 3,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 500e Chromebook Gen 3,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo 500w Gen 3 (Intel),EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo D20-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo D22e-20,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo E20-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo E41-45,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo E41-50,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo E41-55,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo Flex 5 Chrome 14IAU,EPEAT
COMPUTERS & DISPLAYS,"Lenovo Lenovo IdeaPad 3 Chromebook 14"" 6 (CB 14APO6)",EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo K14 Gen 1 (AMD),EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo K14 Gen 1 (Intel - CTO Gold Model ),EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo K14 Gen 1 (Intel),EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L15 Mobile Monitor,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L22e-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L22i-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L24q-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L27q-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo L28u-30,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo Q24h-10,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo Q24i-1L,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo Q27h-10,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo ThinkPad C13 Yoga Gen 1 Chromebook,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo ThinkPad C14  Chromebook,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V14 G3 IAP,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V14 Gen 3 ABA,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V15 G3 IAP,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V15 Gen 3 ABA,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V30a 22IIL,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V30a 24IIL,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V30a-22IML,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V30a-24IML,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V35s 07ADA,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50a 22IMB AIO,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50a 24IMB AIO,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50s 07IMB SFF,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50t Gen 2-13IOB,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50t Gen 2-13IOB (CTO EPEAT Gold Model),EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V50t-13IMB,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V55t 15ARE,EPEAT
COMPUTERS & DISPLAYS,Lenovo Lenovo V55t Gen 2-13ACN,EPEAT
COMPUTERS & DISPLAYS,Samsung LF22T37*FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF22T370FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF22T372FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF22T374FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF22T376FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF24T37*FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF24T370FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF24T372FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF24T374FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF24T376FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF27T37*FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF27T370FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF27T372FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF27T374FWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LF27T376FWNXGO,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 22BL450Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 22MB35D-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 22MB35P-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BK550Y-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BL450Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BL650C-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BN550Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BN550Y-T,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BN650Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BN650Y-T,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BN650Y-W,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BP450Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BP450Y-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24BP750C-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24MB35D-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 24MB35P-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BK430H-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BK550Y-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BL450Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BL55U-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BL650C-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BL85U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN550Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN550Y-T,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN650Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN650Y-T,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN650Y-W,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN65Q-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN85U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN88Q,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BN88U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BP450Y-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 27BP450Y-I,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 29BN650,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 32BN50U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 32BN67U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 32BN88U,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 34BL650-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 34BN670,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 34BN770-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 34BN780,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 35BN75C,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 35BN77C-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 38BN75C-B,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 43UL3J-E,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 50UL3J-E,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 55UL3J-E,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 65UL3J-E,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG 75UL3J-E,EPEAT
COMPUTERS & DISPLAYS,LG Electronics LG CK500W-3A,EPEAT
COMPUTERS & DISPLAYS,Samsung LH43QMBEB*****,EPEAT
COMPUTERS & DISPLAYS,Samsung LH43QMBEBGCXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LH65QMBEBCCXEN,EPEAT
COMPUTERS & DISPLAYS,Samsung LS24A400UJNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS24A600NWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS24A600UCNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A400UJNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A600NWNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A600UUNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A700NWNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A704NWNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A800NMNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A800UJNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A804NMNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS27A804UJNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS32A700NWNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS32A704NWNXZA,EPEAT
COMPUTERS & DISPLAYS,Samsung LS32A800NMNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS32A804NMNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS34A650UXNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS34A652UXNXGO,EPEAT
COMPUTERS & DISPLAYS,Samsung LS34A654UXNXGO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C1300 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C4400 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C6300 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C6400 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C8300 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER C8400 MINIPRO,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER D3300,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER D3400,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER D4300,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER ELEVA N8340,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N1100,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N1110,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N1112,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. Master N1120,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N4340,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N4350,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N6440,EPEAT
COMPUTERS & DISPLAYS,Positivo Tecnologia S.A. MASTER N8440,EPEAT
COMPUTERS & DISPLAYS,TRANSOURCE SERVICES CORP. MIRAGE B3000M,EPEAT
COMPUTERS & DISPLAYS,TRANSOURCE SERVICES CORP. MIRAGE B3000S,EPEAT
COMPUTERS & DISPLAYS,TRANSOURCE SERVICES CORP. MIRAGE/B2000M,EPEAT
COMPUTERS & DISPLAYS,TRANSOURCE SERVICES CORP. MIRAGE/B2000S,EPEAT
COMPUTERS & DISPLAYS,Master Soft Paraguay S.R.L. MSPTECH  MSPA21H370I-01,EPEAT
COMPUTERS & DISPLAYS,Master Soft Paraguay S.R.L. MSPTECH M2215B,EPEAT
COMPUTERS & DISPLAYS,Master Soft Paraguay S.R.L. MSPTECH MSPA21H470I-01,EPEAT
COMPUTERS & DISPLAYS,Master Soft Paraguay S.R.L. MSPTECH MSPA21H570I-01,EPEAT
COMPUTERS & DISPLAYS,Master Soft Paraguay S.R.L. MSPTECH S215W,EPEAT
COMPUTERS & DISPLAYS,Ace Computers Mustang  T630,EPEAT
COMPUTERS & DISPLAYS,Samsung NP340XLA-KA1UK,EPEAT
COMPUTERS & DISPLAYS,Samsung NP345XLA-KB1SE,EPEAT
COMPUTERS & DISPLAYS,Samsung NP545XLA-KA1VZ,EPEAT
COMPUTERS & DISPLAYS,Samsung NP545XLA-KA9VZ,EPEAT
COMPUTERS & DISPLAYS,Samsung NP730QDA-KB2US,EPEAT
COMPUTERS & DISPLAYS,Samsung NP750XDA-KD1US,EPEAT
